name,id,tier,rarity,tech/manufacturer,tags,uiTags,base value,unlocked,hidden,hiddenEverywhere,cost_frigate,cost_dest,cost_cruiser,cost_capital,script,desc,short,sModDesc,sprite
Серенада девы (трофейная),ls_onihime_serenade,0,,,,,,,TRUE,,0,0,0,0,data.shipsystems.ls_onihime_serenade,"Происхождение этой системы и ее исходные возможности потерялись под грудой орочьей проводки и генераторов. Позволяет постепенно накапливать заряды в двигателе, которые можно выпустить нажатием 'C' в бою, чтобы получить мощный рывок в направлении текущего движения корабля; избыточная мощность также ненадолго ускоряет перезарядку энергетического оружия корабля и его боезапаса.

Из-за высокой чувствительности система НЕ БУДЕТ РАБОТАТЬ, пока на корабле есть любые D-моды.",.,.,graphics/hullmods/maiden_serenade_refit.png
Ускоритель Красного Солнца,ls_redsun_boosta,0,,,,,,,TRUE,,0,0,0,0,data.shipsystems.ls_redsun_boosta,"Нажмите C в бою, чтобы активировать рывок, который также временно увеличивает массу корабля и рассеивание нагрузки. Может хранить до 4 зарядов.

Из-за высокой чувствительности система НЕ БУДЕТ РАБОТАТЬ, пока на корабле есть любые D-моды.",,,graphics/hullmods/maiden_serenade_refit.png
Мега-бомма,ls_Bommer,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_bommer,"Большие боммы нужны, когда надо как следует раскрошить врагов! Хватит дакки и бомб, чтобы взорвать кого угодно, и еще останется!

Этот корабль - специализированный орочий бомбардировщик с большими внутренними отсеками, дающими на %s больше боезапаса ракетного и баллистического оружия; если этот боезапас восстанавливается, он восстанавливается на %s быстрее. Однако эти отсеки плохо подходят для дальнобойных ракет и их топлива, поэтому большие ракеты с максимальной дальностью больше %s не получают дополнительный боезапас.

Орочьи бомбардировщики иногда специализируются на доставке тяжелого баллистического груза, поэтому любое большое баллистическое оружие на этом корабле дополнительно получает %s к скорострельности и снижению затрат нагрузки.

Несовместимо с расширенными магазинами и ракетными стойками.",,,graphics/hullmods/ls_bomma.png
Да Рок,ls_rok,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_rok,"Орочьи Роки - выдолбленные астероиды, переделанные для войны. Эти шаткие конструкции часто несут разные боевые модули, прикрученные вокруг каменного ядра.

Сама скала обычно не бронирована, но ее каменная масса поглощает слабое оружие, давая дополнительные %s эффективной брони, которую нельзя уничтожить попаданиями. Огромная масса Рока также делает пробивное кинетическое оружие менее эффективным, снижая кинетический урон по корпусу и броне на %s. Защита за счет объемов камня и малого числа критических систем также снижает потери экипажа и урон оружию корабля на %s.

Несовместимо с нестабильным инжектором, тяжелой броней и крепким корпусом.

Модуль Рока не сможет установить переоборудованный ангар, конверсию щита, нестабильный инжектор и супа-перегруз. Однако эффект супа-перегруза основного Рока применяется к модулям.",,,graphics/hullmods/ls_rok.png
Роки,ls_half_rok,,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_half_rok,"Части этого корабля построены на кусках астероидов и поддерживаются ими. Хотя корабль разросся вокруг этих кусков, каменная внутренняя структура все еще дает защиту, добавляя %s эффективной брони, которую нельзя уничтожить попаданиями. Защита за счет объемов камня и малого числа критических систем также снижает потери экипажа и урон оружию корабля на %s.",,,graphics/hullmods/ls_rok.png
Супа-гитфайнда,ls_supa_gitfinda,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_supa_git_finda,"Этот улучшенный гитфайнда, встроенный в орочий корабль, куда продвинутее обычного: точность автоогня повышается на %s, а отдача оружия снижается на %s. Дальность корабля также сильно увеличивается, по орочьим меркам, на %s.

Несовместимо с большинством других модификаций управления огнем.",,,graphics/hullmods/ls_supa_gitfinda.png
Таранщик,ls_ramma,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_ramma,"Только трусливые болваны возятся со всякими дакка-штуками! Врезаться в врага - вот что по-настоящему орочье!

Корабль посвящен тарану на ближней дистанции, с оружием для разрывания бронированного корпуса и кучей хлама для поглощения неизбежного взрыва, когда он попадет во что-то хорошее. Однако против кинетического пробития это хуже настоящей брони. Из-за сосредоточенности на сближении мало кто заботился о том, чтобы корабль нормально стрелял.

- Дальность оружия сильно снижается за пределами %s. Если установлен супа-перегруз, применяется его штраф дальности.

- Кинетический урон по броне корабля увеличен на %s

- Урон от взрыва этого корабля и получаемый урон от взрывов кораблей снижены до %s

-%s

В бою корабль ведет себя агрессивнее и пытается таранить врагов при атаке. Несовместимо с большинством модификаций увеличения дальности и нестабильным инжектором.",,,graphics/hullmods/ls_ramma.png
Развалюха,ls_ramshackle,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_ramshackle,"Шаткая конструкция этого корабля позволяет легко покинуть его или собрать обратно после повреждений. Снижает потери экипажа в бою на %s, а корабль восстанавливается с дополнительными %s-%s корпуса и боеготовности. После боя корабль бесплатно мгновенно ремонтирует до %s полученного урона.",,,graphics/hullmods/ls_ramshackle.png
Базза-генерата,ls_buzza_generata,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_buzza_generata,"Если на корабле установлен супа-перегруз, увеличивает поток времени корабля на %s при активной системе корабля и еще на %s, если также установлен шунт щита. Однако перенаправление энергии к генератору снижает скорострельность оружия на %s и максимальную скорость на %s.

Если супа-перегруз не установлен, генератор перенаправляет избыток энергии в щит, снижая получаемый щитом урон на %s.",,,graphics/hullmods/ls_buzza_generata.png
Ланда,ls_landa,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_landa,"Посадочный шаттл, предназначенный для высадки толпы орочьих парней на поверхность и поддержки. Увеличивает эффективную силу планетарных рейдов на %s, вплоть до общего числа морпехов во флоте.",,,graphics/hullmods/ls_landa.png
Рэй-он генерата,ls_loadsa_generata,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_loadsa_generata,"Грубая орочья имитация уникального реактора Апейрона: огромное количество генераторов пытается воспроизвести часть исходного эффекта в зависимости от конфигурации выхода. Если установлен супа-перегруз, поток времени корабля увеличивается на %s при активной системе корабля и еще на %s, если также установлен шунт щита.

Если супа-перегруз не установлен, генератор перенаправляет избыток энергии в щит, снижая получаемый щитом урон на %s.",,,graphics/hullmods/ls_loadsa_generata.png
Взгляд василиска,ls_basilisk_gaze,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_basilisk_gaze,"Продвинутая интеграция систем точечной обороны значительно улучшает любое ПВО-оружие, установленное на этом корабле.

Стоимость очки оснащения всех малых ПВО-орудий снижена на %s. ПВО-оружие невосприимчиво к ловушкам и имеет максимально возможную точность. Урон по истребителям и ракетам увеличен на %s, дальность ПВО-оружия увеличена на %s, и оно теперь невосприимчиво к ловушкам. Дальность лучевого ПВО вместо этого увеличена на %s.",,,graphics/hullmods/ls_basilisk_gaze.png
Взгляд Морка,ls_mork_gaze,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_mork_gaze,"Искаженная версия системы Взгляда василиска, измененная для улучшения малого баллистического и энергетического оружия.

Стоимость очки оснащения всего малого баллистического и энергетического оружия снижена на %s. Урон по истребителям и ракетам увеличен на %s, дальность ПВО-оружия увеличена на %s, и оно теперь невосприимчиво к ловушкам. Кроме того, отдача всего оружия снижена на %s, что компенсирует плохую орочью точность.",,,graphics/hullmods/ls_mork_gaze.png
Орочье ядро,ls_orky_core,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_orky_core,"Босс! Мы стырили одну из этих блестящих штук, она даже водит один из гладких кораблей, которые парни не могут пилотировать! Теперь ты можешь крушить бесполезных болванов, пока блестяшка летает за тебя!

Орочьи меки каким-то образом подчинили ИИ-ядро смесью ззапающих прибамбасов, ударов гаечным ключом и зеленой краски. Как бы то ни было, это ИИ-ядро теперь управляет бывшим автоматизированным кораблем вместе с небольшой орочьей командой. Управление ИИ компенсирует большую часть ужасной орочьей стрельбы и позволяет устанавливать разные орочьи прибамбасы. Однако такое грубое принуждение ИИ-ядра нестабильно и вызывает проблемы.

- %s
- Максимальная боеготовность снижена на %s 
- Небольшой шанс вызвать %s в бою.",,,graphics/hullmods/ls_orky_core.png
Таранный нос,ls_ram_prow_ship,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_ram_prow_ship,"К передней части корабля прикреплен усиленный таранный нос с %s прочности и %s брони. Когда основной корабль активирует систему, таранный нос включает маломощное демпферное поле, снижая весь получаемый урон на %s. Сам нос усилен разным хламом, снижая получаемый взрывной урон на %s.

Нос также получает половину бонуса от крепкого корпуса или тяжелой брони, установленных на основном корабле.",,,graphics/hullmods/ls_ram_prow.png
Странный корабль,ls_weird,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_weird,"Этот корабль построен для размещения орочьих псайкеров, известных как страннобои, крайне нестабильных орков, способных усиливать врожденные психические способности орков для питания разных систем.

Этот корабль дает %s и считается двумя кораблями для правила толпы (не складывается с золотой краской). Каждый корабль, участвующий в правиле толпы, дополнительно дает этому кораблю %s к урону энергетического оружия, эффективности щита и сокращению перезарядки системы.

Кроме того, корабль получает до %s скорости, маневренности и урона энергетического оружия по мере роста уровня нагрузки, достигая максимума при полном потоке.",,,graphics/hullmods/ls_weird.png
Шикарная дакка,ls_snazzdakka,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_snazzdakka,"Этот корабль создан, чтобы нести самую большую и шикарную дакку, какая есть у орков.

Скорость восстановления боезапаса баллистического и энергетического оружия корабля увеличена на %s, а крупное оружие получает бонус в зависимости от своей скорострельности.

Если скорострельность оружия выше %s выстрелов в секунду, оно получает %s базовой дальности.

Иначе баллистическое оружие получает %s к скорострельности, а энергетическое - %s снижение затрат нагрузки.",,,graphics/hullmods/ls_snazzdakka.png
Больше значит больше!,ls_more_is_big,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_more_is_big,"Один мекбой, раздраженный тем, что размер его пушек ограничен болванами по имени 'физика', пришел к гениальному выводу: если пушек больше, значит и пушки больше. Все сомневавшиеся быстро убедились, что такая дакка делает любых умников намного меньше. В итоге этот корабль создан для подавляющей огневой мощи в виде дакки и ракет, даже если ради этого приходится ставить оружие меньше обычного и пихать его во все щели.

Все малые баллистические и композитные слоты корабля получают %s базовой дальности.
Стоимость очки оснащения всего малого баллистического оружия снижена на %s.
Размер магазина всего малого баллистического и ракетного оружия с базовой дальностью ниже 1600 ед. увеличен на %s.
Скорострельность ракетного оружия снижена на %s.",,,graphics/hullmods/ls_more_is_big.png
Кричащие трубы,ls_big_megaphone,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_big_megaphone,"Этот корабль оснащен передовой орочьей системой тактического командования и контроля. Это что-то вроде гигантского мегафона, который вещает приказы варбосса прямо в уши подчиненных. Способы передачи этих приказов другим орочьим кораблям через пустоту космоса варьируются от половины мозга страннобоя до сигнальных пушек, подключенных прямо к кричащей трубе.

Под командованием игрока корабль увеличивает скорость восстановления командных очков игрока на %s. Максимальная боеготовность корабля увеличена на %s в любом случае.

В бою каждый развернутый корабль с кричащими трубами увеличивает максимум кораблей, используемых для расчета бонуса правила толпы, на %s, вплоть до %s кораблей (предел общий с бонусом босс-шеста; установка босс-шеста на этот корабль не даст большего предела).

Этот корабль считается %s кораблями для расчета бонуса правила толпы, не складываясь с похожими бонусами.

Можно установить только на орочьи корабли. Несовместимо с операционным центром.",,,graphics/hullmods/ls_megaphone.png
Эскортный карриер,ls_escort_karrier,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_escort_karrier,"Кровавые Топоры уникальны среди орков тем, что обладают качеством, которого нет у других кланов: терпением. Только они способны принять мысль, что 'не крушить сейчас значит крушить лучше потом', и их летуны действительно используют специализированные авианосцы рядом с крупными орочьими кораблями для скоординированных ударов, способных впечатлить даже человеческих командиров авианосцев.

В пределах %s ед. от более крупного орочьего корабля скорость восстановления истребителей увеличивается до %s. Если корабль является линкором, эффект равен %s.",,,graphics/hullmods/ls_escort_karrier.png
Орочья подлодка,ls_orky_sub,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_orky_sub,"Выдающийся пример правильного орочьего применения фазовых технологий. Эти шаткие 'подлодки' действуют почти как морские субмарины, которые орки строили бы для планетарных вторжений: ныряют в p-пространство и обратно, дают залп и снова скрываются. Их, возможно намеренная, переделка фазовой катушки сильно замедлила эффект потока времени при входе в p-пространство и снизила работу двигателей, зато дала удивительно низкие энергозатраты для долгого погружения.

Эффект фазового потока времени снижен на %s
В фазе максимальная скорость корабля дополнительно снижается до %s от нормы
Однако в фазе скорость корабля %s",,,graphics/hullmods/ls_orky_sub.png
Кан,ls_kan,0,,,,,,,TRUE,,0,0,0,0,data.hullmods.ls_kan,"Орочьи Каны - грубые боевые мехи, пилотируемые орками или гретчинами. Они куда прочнее обычных истребителей, а куча наваленного на них хлама делает их очень трудными для уничтожения без тяжелого огня.

Прочность оружия и двигателей увеличена на %s (ударные корабли получают только %s)

Попадания снарядов и ракет, наносящие меньше %s текущей прочности корабля, получают снижение урона до %s.

Малый размер этих аппаратов не позволяет использовать твердый панцирь.",,,graphics/hullmods/ls_kan.png
,,,,,,,,,,,,,,,,,,,
Босс-шест,ls_bosspole,0,,Орочий,special,Поддержка,3000,,,,0,0,12,20,data.hullmods.ls_bosspole,"У настоящего варбосса много голов на его остром шесте.

Босс-шест отмечает этот корабль как транспорт могучего орочьего ноба или варбосса; под его присмотром орочий экипаж работает усерднее. Под командованием игрока увеличивает скорость восстановления командных очков на %s. Максимальная боеготовность корабля увеличена на %s в любом случае.

В бою каждый развернутый корабль с босс-шестом увеличивает максимум кораблей, используемых для расчета бонуса правила толпы, на %s, вплоть до %s кораблей.

Можно установить только на орочьи корабли. Несовместимо с операционным центром.",,,graphics/hullmods/ls_bosspole.png
Супа-перегруз,ls_orky_override,0,,Орочий,"special, engines, offensive","Особое,Двигатели,Оружие",4000,,,,15,30,45,60,data.hullmods.ls_orky_override,"Тебе никогда не хватит дакки или скорости. Но это близко.

Безумная перегрузка реактора и систем корабля; на этом этапе даже скрытые психические способности орков с трудом удерживают корабль целым.

Скорость корабля увеличена на %s/%s/%s в зависимости от размера корпуса, ускорение сильно повышено, а кнопка торможения снята, трусливый болван!

Пиковое время работы дополнительно снижено на %s. Дальность за пределами 500 ед. снижена до %s.

Рассеивание нагрузки увеличено на %s, но корабль больше не может активно сбрасывать нагрузку. Затраты нагрузки оружия также снижены на %s, а урон баллистического и энергетического оружия увеличен на %s.

Все эти безумные переделки делают системы корабля уязвимее к повреждениям, увеличивая получаемый оружием и двигателями урон на %s.

Можно установить только на орочьи корабли класса крейсер или меньше.",,,graphics/hullmods/ls_orky_override.png
Крепкий корпус,ls_ard_case,0,,Орочий,defensive,Защита,2500,,,,8,15,20,40,data.hullmods.ls_ard_case,"Настоящая металлическая коробка вокруг всех мягких частей, собранная из украденных крепких кусков.

Прикрученная природа этой брони снижает эффективность брони до %s от нормы. Однако огромное количество внешних плит также увеличивает значение брони на %s/%s/%s/%s в зависимости от размера корпуса. Чрезмерная масса внешней обшивки мешает генерации щита и увеличивает получаемый щитом урон на %s.

Можно установить только на орочьи корабли. Несовместимо с тяжелой броней.",,"Получаемый фугасный и осколочный урон увеличен на %s, получаемый щитом урон и содержание щита дополнительно увеличены на %s, но корабль получает еще %s брони.",graphics/hullmods/ls_ard_case.png
Битца-генерата,ls_blitza,1,,Орочий,offensive,Оружие,3000,,,,3,5,7,10,data.hullmods.ls_blitza,"Особый генерата, который заставляет все модные бласты лететь быстрее. Его можно перегрузить, чтобы стало еще быстрее, а кто не любит быстрее!

Скорость энергетических снарядов увеличена на %s, восстановление энергетического боезапаса увеличено на %s.

При установке на неорочий корабль неэффективный генерата увеличивает затраты нагрузки энергетического оружия на %s.",,"Скорострельность энергетического оружия увеличена на %s, но оружие корабля также получает шанс неисправности %s.",graphics/hullmods/ls_blitza.png
Громовой зарядник,ls_thunda_charga,2,,Орочий,offensive,Оружие,4000,,,,8,15,20,30,data.hullmods.ls_thunda_charga,"Вот это даст врагам настоящий ззапп!

Особый конденсатор увеличивает затраты нагрузки и снижает скорострельность энергетического оружия на %s, но перегруженный выстрел значительно повышает урон энергетического оружия на %s.

Попытка использовать это на обычных кораблях неизбежно мешает бортовой электронике, снижая дальность энергетического оружия на %s и максимальную боеготовность на %s.",,,graphics/hullmods/ls_thunda_charga.png
Взрывчатый метатель,ls_explody_propella,0,,Орочий,offensive,Оружие,2000,,,,5,10,15,20,data.hullmods.ls_explody_propella,"Что заставляет дакку лететь быстрее? Дакка в твоей дакке!

Взрывчатый метательный заряд перегружает все баллистическое оружие и дает плоский бонус дальности %s. Этот нестабильный метод стрельбы увеличивает отдачу на %s и получаемый оружием урон на %s. Перегруженные снаряды также летят на %s быстрее.

Только орки достаточно безумны, чтобы использовать такой метатель.",,"Дальность баллистического оружия вместо этого увеличена на %s, но хранение взрывчатого метателя также заставляет корабль получать %s урона корпусу и броне.",graphics/hullmods/ls_explody_propella.png
Гитфайнда,ls_git_finda,1,,Орочий,offensive,Оружие,3000,,,,3,5,7,10,data.hullmods.ls_git_finda,"Вон они, болваны, стреляйте туда!

Странное прицельное оборудование, от гигантского телескопа до особых сквигов, повышает точность автоогня на %s и снижает отдачу на %s.

На орочьем корабле также увеличивает дальность нелучевого ПВО на %s.",,Дальность баллистического и энергетического оружия увеличена на %s,graphics/hullmods/ls_gitfinda.png
Пауэр-помпа,ls_pump,1,,Орочий,offensive,Оружие,3000,,,,3,5,10,15,data.hullmods.ls_pump,"Большому боссу нужна большая помпа!

Увеличивает дальность всего орочьего огнеметного оружия на %s ед.

Установка на неорочий корабль вызывает проблемы с обслуживанием, снижая максимальную боеготовность на %s, а опасные трубопроводы склонны лопаться, увеличивая боевые потери экипажа на %s.",,,graphics/hullmods/ls_pump.png
Ракетные коротышки,ls_rokkit_runt,0,,Орочий,offensive,Оружие,5000,,,,6,10,15,25,data.hullmods.ls_rokkit_runts,"Эй, не смей ронять мою ракету, мелкий грот! А то следующим я тебя засуну в пусковую трубу!

Большая группа гретчинов-заряжающих и носильщиков боеприпасов вместе с расширенными ракетными магазинами значительно увеличивает боезапас ракет на %s и скорость восстановления боезапаса на %s. Однако бонус вместимости применяется только к ракетам с дальностью меньше %s. Много рук для перезарядки также увеличивает скорострельность ракет на %s. Но плохое обращение гротов с боеприпасами увеличивает получаемый кораблем взрывной урон на %s.

Если установлено на неорочий корабль, получаемый этим кораблем урон %s будет увеличен на %s.",,,graphics/hullmods/ls_rokkit_runt.png
Грот-техник,ls_grot_rigger,1,,Орочий,"defensive, special","Особое,Защита",6000,,,,8,16,24,40,data.hullmods.ls_grot_rigger,"Пожалуйста! Н-не бейте больше! Мы сделаем крепко и красиво!

Большая команда гретчинов-ремонтников может кое-как латать и обслуживать разные части корабля с сомнительной эффективностью. Скорость ремонта оружия и двигателей в бою увеличена на %s. Также увеличивает пиковое время боеготовности кораблей на %s/%s/%s/%s секунд соответственно.

В бою медленно ремонтирует корпус корабля, когда его прочность ниже %s, вплоть до %s или %s от максимальной прочности корабля, смотря что выше.

При использовании на неорочьих кораблях ужасные привычки гротов в обслуживании снижают максимальную боеготовность корабля на %s. Несовместимо с закаленными подсистемами и автоматизированным ремонтным блоком.",,,graphics/hullmods/ls_grot_rigger.png
Грот-масленщик,ls_grot_oiler,1,,Орочий,offensive,Истребители,5000,,,,5,10,15,25,data.hullmods.ls_grot_oiler,"Мы заправим ее как надо, босс!

Большая команда гротов занимается ремонтом и заправкой ударных кораблей в ангаре, увеличивая скорость их восстановления и запуска на %s. Однако их плохое обслуживание и обращение с деталями истребителей также увеличивает падение восполнения из-за потерь истребителей на %s.

Несовместимо с расширенной палубной командой. При использовании на неорочьих кораблях ужасные привычки гротов в обслуживании снижают максимальную боеготовность корабля на %s.",,,graphics/hullmods/ls_grot_oiler.png
Золотая краска,ls_golden_paint,1,,Дурные Луны,defensive,Защита,6000,,,,4,6,9,12,data.hullmods.ls_golden_paint,"Самая блестящая краска, какую мы нашли! С ней твой круза будет очень блестящим и взрывным! Плохо? Кто не любит большой бабах?!

Сильно отражающее покрытие из золота или чего-то другого блестящего покрывает корпус корабля, снижая ЭМИ- и энергетический урон по броне и корпусу на %s. Но желтый - еще и цвет взрывов, поэтому фугасный урон по броне и корпусу увеличен на %s.

Блестящее покрытие также вдохновляет парней, из-за чего этот корабль считается %s кораблями для правила толпы, если он также орочий.

Поддержание этого на неорочьем корабле требует постоянного обслуживания, чтобы эффект вообще работал, увеличивая ежемесячные расходы припасов на %s.",,,graphics/hullmods/ls_golden_paint.png
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
# STOMPA BUILDER,,,,,,,,,,,,,,,,,,,
