name,id,tier,rarity,base value,range,damage/second,damage/shot,emp,impact,turn rate,OPs,ammo,ammo/sec,reload size,type,energy/shot,energy/second,chargeup,chargedown,burst size,burst delay,min spread,max spread,spread/shot,spread decay/sec,beam speed,proj speed,launch speed,flight time,proj hitpoints,autofireAccBonus,extraArcForAI,hints,tags,groupTag,tech/manufacturer,for weapon tooltip>>,primaryRoleStr,speedStr,trackingStr,turnRateStr,accuracyStr,customPrimary,customPrimaryHL,customAncillary,customAncillaryHL,noDPSInTooltip,number
Ragnarok Cannon,HWI_Ragnarok,2,,9000,500,,3000,,1000,25,25,40,,,ENERGY,2700,,0.5,4.5,1,0,0,5,1,10,,1200,1200,,75,,,"FIRE_WHEN_INEFFICIENT,STRIKE, USE_VS_FRIGATES","energy16,HSI_Elite_bp",,Halo Dynamics Weapons Industry,,Ударное,,,,,,,,,,
Starstream DEM,HWI_Stella,1,,1250,2000,,550,550,10,15,2,10,0.02,2,FRAGMENTATION,0,,0,15,1,,0,0,0,0,,350,100,8,600,,,"DO_NOT_AIM,USE_VS_FRIGATES,HEATSEEKER","missile4, damage_special,HSI_bp,HWI_Upd",,Halo Dynamics Weapons Industry,,Против корпуса,Быстрая,Отличное,,,"За короткое время наносит %s осколочного урона и %s ЭМИ-урона. Попадания суббоеприпасов по корпусу или броне создают дуги к оружию и двигателям, нанося ЭМИ-урон. Попадания по щитам могут создать дугу, пробивающую щит, в зависимости от уровня жесткого потока цели.",50x11|50x11,,,,
Starstream Payload,HWI_Stella_Payload,1,,0,500,,50,50,10,20,,,,,FRAGMENTATION,0,,0,1,11,0.05,7,20,4,10,,1000,1000,,,,,"SYSTEM, DANGEROUS",fires_one_burst,,Halo Dynamics Weapons Industry,,Против корпуса,,,,,,,,,,
Stardust DEM,HWI_Stardust,1,,1250,2000,,550,550,10,15,8,40,0.1,2,FRAGMENTATION,0,,0,15,2,,0,0,0,0,,350,100,8,600,,,"DO_NOT_AIM,USE_VS_FRIGATES,HEATSEEKER","missile4, damage_special,HSI_bp,HWI_Upd",,Halo Dynamics Weapons Industry,,Против корпуса,Быстрая,Отличное,,,"За короткое время наносит %s осколочного урона и %s ЭМИ-урона. Попадания суббоеприпасов по корпусу или броне создают дуги к оружию и двигателям, нанося ЭМИ-урон. Попадания по щитам могут создать дугу, пробивающую щит, в зависимости от уровня жесткого потока цели.",50x11|50x11,,,,
Astesia DEM,HWI_Astesia,2,,3000,2000,,550,550,,12,18,240,0.2,6,FRAGMENTATION,0,,0,13,6,0.25,0,0,0,0,,350,100,8,600,,,"DO_NOT_AIM,USE_VS_FRIGATES,HEATSEEKER","missile16,damage_special,HSI_bp,HWI_Upd",,Halo Dynamics Weapons Industry,,Универсальное,Быстрая,Отличное,,,"За короткое время наносит %s осколочного урона и %s ЭМИ-урона. Попадания суббоеприпасов по корпусу или броне создают дуги к оружию и двигателям, нанося ЭМИ-урон. Попадания по щитам могут создать дугу, пробивающую щит, в зависимости от уровня жесткого потока цели.",50x11|50x11,,,,
Astesia Payload,HWI_Astesia_Payload,2,,0,500,,50,50,,20,,,,,FRAGMENTATION,0,,0,1,11,0.05,7,20,4,10,,1000,1000,,,,,"SYSTEM, DANGEROUS",fires_one_burst,,Halo Dynamics Weapons Industry,,Универсальное,,,,,,,,,,
Firework Torpedo Rack,HWI_Fireworks_S,1,,500,1600,,1250,,,16,3,3,,,HIGH_EXPLOSIVE,,,0,4,1,0,0,0,0,0,,550,150,4,250,,,STRIKE,"HSI_bp,missile2",,Halo Dynamics Weapons Industry,,Против брони,Быстрая,Нет,,,,,,,TRUE,
Firework Torpedo Pod,HWI_Fireworks_M,1,,1500,1600,,1250,,,12,8,8,,,HIGH_EXPLOSIVE,,,0,6.25,2,0,0,0,0,0,,550,150,4,250,,,STRIKE,"HSI_bp,missile6",,Halo Dynamics Weapons Industry,,Против брони,Быстрая,Нет,,,,,,,TRUE,
Firework Torpedo Launcher,HWI_Fireworks_L,1,,3000,1600,,1250,,,8,28,28,,,HIGH_EXPLOSIVE,,,0,5,4,0.25,0,0,0,0,,550,150,4,250,,,STRIKE,"HSI_bp,missile12",,Halo Dynamics Weapons Industry,,Против брони,Быстрая,Нет,,,,,,,TRUE,
Thunder MIRV,HWI_Thunder_S,1,,1000,1200,,3200,3200,35,10,2,1,,,ENERGY,0,,0,1,1,,0,0,0,0,,200,50,12,425,,,GUIDED_POOR,"HSI_bp,missile3",,Halo Dynamics Weapons Industry,,Универсальное,Медленная,Плохое,,,При сближении с целью разделяется на %s боеголовок. Каждая наносит %s энергетического и ЭМИ-урона.,8|400,,,TRUE,
Thunder MIRV Pod,HWI_Thunder_M,1,,1000,1200,,3200,3200,35,10,9,3,,,ENERGY,0,,0,15,1,,0,0,0,0,,200,50,12,425,,,GUIDED_POOR,"HSI_bp,missile7",,Halo Dynamics Weapons Industry,,Универсальное,Медленная,Плохое,,,При сближении с целью разделяется на %s боеголовок. Каждая наносит %s энергетического и ЭМИ-урона.,8|400,,,TRUE,
Cloudburst Torpedo Pod,HWI_TingYu_M,2,,4400,2500,,4000,,1500,12,12,2,,,ENERGY,0,,0,15,1,,0,0,0,0,,75,0,120,750,,,,"missile7,HSI_Elite_bp",,Halo Dynamics Weapons Industry,,Универсальное,Очень медленная,Очень плохое,,,Отслеживает ближайший/самый массивный активный корабль,,Считается оружием типа %s,unguided,TRUE,
Cloudburst Torpedo Launcher,HWI_TingYu_L,3,,11000,2500,,4000,,1500,6,27,9,,,ENERGY,0,,0,12,3,4,0,0,0,0,,75,0,120,750,,,,"missile7,HSI_Elite_bp",,Halo Dynamics Weapons Industry,,Универсальное,Очень медленная,Очень плохое,,,Отслеживает ближайший/самый массивный активный корабль,,Считается оружием типа %s,unguided,TRUE,
Kraken Rocket Pod,HWI_Kraken,1,,1250,1500,,400,,8,30,10,45,,,HIGH_EXPLOSIVE,0,,0,1,1,,10,25,9,5,,375,50,4.5,100,,,,"rocket13, strike8, HSI_bp",,Halo Dynamics Weapons Industry,,Подавление,Быстрая,Нет,,Очень плохое,При установке в неракетный слот боезапас не зависит от атрибутов.,,"Не попадает прямо в цель, а детонирует с задержкой при наличии цели рядом",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#HWIUpd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mjolnir (HWI),HWI_mjolnir,4,0,6000,900,,400,200,10,25,24,,,,ENERGY,500,,0,0.75,1,,0,5,1,10,,900,,,75,,,,"HWI_Upd,energy18, he17, kinetic17,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Универсальное,,,,,,,,,,7.5
Light Needler (HWI),HWI_lightneedler,4,0,800,700,,50,,1,20,8,,,,KINETIC,40,,0,4.3,15,0.05,0,10,0.66,5,,1200,,,10,,,,"HWI_Upd,kinetic9, LR,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Против щитов,,,,,,,,,,3.65
Heavy Needler (HWI),HWI_heavyneedler,4,0,2500,700,,50,,1,15,15,,,,KINETIC,40,,0,4.55,30,0.05,1,10,0.5,5,,1200,,,10,,,,"HWI_Upd,kinetic15,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Против щитов,,,,,,,,,,5.75
IR Autolance (HWI),HWI_irautolance,4,0,1200,800,500,,,0,50,8,40,2,10,FRAGMENTATION,,150,0,,0.1,0.1,,,,,1000000,,,,,,,"PD, ANTI_FTR","HWI_Upd,beam12, energy10,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,ПКО,,,,,"Когда луч попадает в цель, он наносит до %s %s урона другим ближайшим целям.",50|Fragmentation,,,,
Paladin PD System (HWI),HWI_guardian,4,0,5000,750,1100,,,0,75,18,,,,ENERGY,,750,0,0,0.2,0.4,,,,,1000000,,,,,,,"PD, ANTI_FTR","HWI_Upd,pd19, beam15,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,ПКО,,,,,"Когда любой луч попадает в цель, он наносит до %s %s урона другим ближайшим целям.",100|Fragmentation,,,,26
Autopulse Laser (HWI),HWI_autopulse,4,0,4500,700,,150,,0,20,20,30,2,,ENERGY,125,,0.05,0.05,1,,0,10,1,5,,1000,,,,,,,"HWI_Upd,energy16,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Универсальное,,,,,,,,,,25
Plasma Cannon (HWI),HWI_plasma,4,0,7500,700,,500,,,20,30,,,,ENERGY,550,,0.33,1.01,3,0.33,,,,,,750,,,500,,,"STRIKE, USE_VS_FRIGATES","HWI_Upd,energy21,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Универсальное,,,,,Не наводится активно на истребители.,,,,,23
High Intensity Laser (HWI),HWI_hil,4,0,4500,1000,500,,,0,5,20,,,,HIGH_EXPLOSIVE,,400,0.1,0.1,,,,,,,2400,,,,,,,,"HWI_Upd,beam20, LR,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Против брони,,,,,,,,,,24
Tachyon Lance (HWI),HWI_tachyonlance,4,0,8000,1000,1500,,1000,0,7,25,,,,ENERGY,,2000,0.5,1,1,4,,,,,10000,,,,,,,FIRE_WHEN_INEFFICIENT,"HWI_Upd,energy20, beam15, LR,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Подавление,,,,,"Попадания по корпусу или броне постоянно создают дуги к оружию и двигателям, нанося дополнительный ЭМИ- и энергетический урон. Попадания по щитам могут создать дугу, пробивающую щит, в зависимости от уровня жесткого потока цели.",,,,,27
Phase Lance (HWI),HWI_phasebeam,4,0,1500,600,1000,,,0,20,10,,,,ENERGY,,800,0.25,0.5,1,4,,,,,3200,,,,,,,,"HWI_Upd,energy14, beam10,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Универсальное,,,,,,,,,,20
Heavy Blaster (HWI),HWI_heavyblaster,4,0,2500,600,,400,,0,15,12,,,,ENERGY,518,,0,1,,,,,,,,1000,,,,,,,"HWI_Upd,energy14,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Универсальное,,,,,,,,,,22.25
Graviton Beam (HWI),HWI_gravitonbeam,4,0,1500,1000,100,,,10,15,9,,,,KINETIC,,75,0.1,0.1,,,,,,,2400,,,,,,,,"HWI_Upd,beam12, kinetic11, LR, no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Подавление,,,,,"Нарушает работу щитов цели, увеличивая весь получаемый щитами урон на %s для одного полнофазного гравитонного луча, %s для двух и %s для трех или более одновременно. Not affected by %s.",5% | 8% | 10% |Meltdown Protocol,Гравитационные эффекты замедляют и сбивают цель с курса. Эффект слабый и заметнее всего против истребителей и ракет.,,,21
Ion Beam (HWI),HWI_ionbeam,4,0,2500,1000,50,,400,0,15,12,,,,ENERGY,,150,0.1,0.1,,,,,,,2400,,,,,,,FIRE_WHEN_INEFFICIENT,"HWI_Upd,beam14, LR,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Подавление,,,,,"Попадания по корпусу или броне постоянно создают дуги к оружию и двигателям, нанося дополнительный ЭМИ- и энергетический урон. Попадания по щитам могут создать дугу, пробивающую щит, в зависимости от уровня жесткого потока цели.",,,,,22.85
Mining Laser (HWI),HWI_mininglaser,4,0,100,600,30,,,0,80,1,,,,ENERGY,,10,0,0.25,,,,,,,2400,,,,,,,PD,"HWI_Upd,beam0, energy0, pd0,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,ПКО,,,,,,,,,,16.5
Heavy Autocannon (HWI),HWI_heavyac,4,0,1000,800,,100,,10,7,10,,,,KINETIC,90,,0,2.2,9,0.25,0,8,3,10,,800,,,30,,,,"HWI_Upd,kinetic14,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Против щитов,,,,,,,,,,5
Ion Pulser (HWI),HWI_ionpulser,4,0,2250,500,,90,600,0,20,11,20,2,10,ENERGY,100,,0.05,0.05,5,0.1,3,20,1,4,,1000,,,,,,,"HWI_Upd,energy13,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Подавление,,,,,"Попадания по корпусу или броне имеют %s шанс дать дугу к оружию и двигателям, нанося дополнительный урон, равный исходному попаданию.",25%,,,,22.75
Gauss Cannon (HWI),HWI_gauss,4,0,5000,1200,,700,,300,3,25,,,,KINETIC,1200,,1,1,,,,,,,,1200,,,400,,,,"HWI_Upd,kinetic20, LR,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Против щитов,,,,,,,,,,6
Antimatter Blaster (HWI),HWI_amblaster,4,0,900,400,,1400,,0,30,9,20,,,ENERGY,1500,,0.25,10,,,0,0,0,0,,1000,,,100,,,"STRIKE, USE_VS_FRIGATES, GROUP_ALTERNATING","HWI_Upd,strike10,no_sell, no_drop, no_drop_salvage",SR_strike_only,Halo Dynamics Weapons Industry,,Ударное,,,,,,,,,,19.75
Hypervelocity Driver (HWI),HWI_hveldriver,4,0,2250,1000,,275,400,40,10,13,,,,KINETIC,350,,0,2,1,,,,,,,1000,,,300,,,,"HWI_Upd,kinetic15, LR,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Против щитов,,,,,,,,,,5.5
Light Dual Autocannon (HWI),HWI_lightdualac,4,0,300,600,,50,,3,20,5,,,,KINETIC,40,,0,0.6,2,0.1,0,20,3,9,,800,,,20,,,,"HWI_Upd,kinetic7,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Против щитов,,,,,,,,,,2.5
Heavy Mauler (HWI),HWI_heavymauler,4,0,2000,1000,,200,,10,20,12,,,,HIGH_EXPLOSIVE,200,,0,4.4,3,0.3,0,5,1,10,,900,,,30,,,,"HWI_Upd,he16, LR,no_sell, no_drop, no_drop_salvage",,Halo Dynamics Weapons Industry,,Против брони,,,,,,,,,,4.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Small Wingman""",HWI_Wingman,2,,3000,25,,250,0,0,36,7,4,0.02,,ENERGY,100,,0,20,1,,0,0,0,0,,125,300,0.5,1500,,,"PD,PD_ONLY","HSI_Elite_bp,pd3",,Halo Dynamics DST,,ПКО,,,,,"Развертывает дрон, вращающийся вокруг корабля. Дрон перехватывает ближайшие опасные снаряды и длительные лучи, самоуничтожаясь после перегрузки или через %s сек.",90,"Дрон имеет щит емкостью %s и вооружен легким мгновенным лазером. При самоуничтожении вызывает взрыв, наносящий %s энергетического урона в малой области.",2000|500,,
"""Medium Wingman""",HWI_Tunnel,3,,4500,1000,50,,,10,24,15,,,,ENERGY,,2000,0.1,0.1,0.1,11,,,,,100000,,,,,,,FIRE_WHEN_INEFFICIENT,"HSI_Elite_bp,energy9",,Halo Dynamics DST,,Универсальное,,,,,Развертывает %s дронов для атаки цели сзади.,3,Развернутые дроны нельзя захватить. Каждая атака наносит около %s энергетического и %s ЭМИ-урона и может дать дугу к другим частям корабля.,250|250,,
"""Large Wingman""",HWI_WingMan_Catapult,3,,10000,1000,100,,,10,12,28,,,,ENERGY,,0,0.1,0.1,,,,,,,100000,,,,,,,FIRE_WHEN_INEFFICIENT,"HSI_Elite_bp,energy18",,Halo Dynamics DST,,Универсальное,,,,,Может хранить и контролировать до %s атакующих дронов. Потерянные дроны постепенно восполняются за поток; процесс приостанавливается при нехватке потока.,8|200,Каждый дрон имеет щит емкостью %s и вооружен %s с половинной скорострельностью и дальностью.,275|Ion Spear,,
Focus Lance,HWI_FocusLance,2,,9000,1000,1942,,0,0,8,30,,,,ENERGY,,2000,0.5,1,1.2,5.5,,,,,100000,,,,,,,"DANGEROUS,FIRE_WHEN_INEFFICIENT","HSI_Elite_bp,energy23,beam16,HSI_Elite_bp",,Halo Dynamics DST,,Универсальное,,,,,"При попадании по щитам увеличивает жесткий поток цели на %s от урона, нанесенного щиту.",15%,,,,
Counter,HWI_Counter,1,,6500,700,,800,,,27,22,,,,FRAGMENTATION,160,,0,0.8,1,0,0,0,0,0,,900,900,,1500,,,PD,"HSI_bp,pd18",,Halo Dynamics DST,,ПКО,,,,,Стреляет снарядами с таймерной детонацией.,,,,,
Duality Point Defense System,HWI_Duality,2,,3500,400,,20,,12,75,12,,,,FRAGMENTATION,7,,0,0.1,1,,0,8,8,6,,500,,,50,,,"PD,PD_ONLY","HSI_bp,pd6",,Halo Dynamics DST,,ПКО,,,,,"Также запускает ракеты ПКО с дальностью %s. Задержка: %s, макс. боезапас: %s, реген.: %s, урон: %s.",1000su|0.2s|4|10 seconds / reload|250,,,,
Ion Spear,HWI_IonLance,2,,1300,600,400,,200,,30,7,,,,ENERGY,,400,0.25,0.5,1,4,,,,,100000,,,,,,,,"HSI_Elite_bp,energy14,beam10",,Halo Dynamics DST,,Универсальное,,,,,"Попадания по корпусу или броне периодически создают дуги к оружию и двигателям, нанося дополнительный ЭМИ- и энергетический урон. Попадания по щитам могут создать дугу, пробивающую щит, в зависимости от уровня жесткого потока цели.",,,,,
Ion Lance,HWI_IonLanceM,1,,2000,600,660,,330,0,20,11,,,,ENERGY,,660,0.25,0.5,1,4,,,,,100000,,,,,,,,"HSI_Elite_bp,energy16,beam12",,Halo Dynamics DST,,Универсальное,,,,,"Попадания по корпусу или броне периодически создают дуги к оружию и двигателям, нанося дополнительный ЭМИ- и энергетический урон. Попадания по щитам могут создать дугу, пробивающую щит, в зависимости от уровня жесткого потока цели.",,,,,
Roarer Heavy Dual Autocannon,HWI_Roamer,1,,7500,800,,50,,1,20,30,,,,ENERGY,30,,0,0.858,30,0.05,1,6,0.5,5,,1200,,,10,,,"STRIKE, USE_VS_FRIGATES","HSI_Elite_bp,energy20",,Halo Dynamics DST,,Универсальное,,,,,,,,,,
Liebe Superheavy Railgun,HWI_Liebe,3,,11500,1200,,2000,,1000,4,35,,,,KINETIC,3800,,4.5,4.5,1,,0,0,0,0,,1200,,,175,,,"STRIKE, USE_VS_FRIGATES","HSI_Elite_bp,energy20",,Halo Dynamics DST,,Против щитов,,,,,"Не требует полного заряда для выстрела. Наносит %s базового урона, и за каждые %s увеличивает урон на %s, сохраняя постоянное отношение поток/урон.",60%|20% charge|8%,,,,
Blazewood PDM,HWI_HuoShu,2,,1200,1000,,100,,15,60,4,8,0.5,,FRAGMENTATION,100,,0,0.2,1,0,0,0,0,0,,500,500,3.5,125,,,"PD,PD_ONLY,ANTI_FTR,DO_NOT_CONSERVE,GUIDED_POOR","HSI_Elite_bp,pd3",,Halo Dynamics DST,,ПКО,Очень быстрая,Отличное,,,Одновременно может наводиться только %s ракет.,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Built-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conqueror Turbo Cannon,HWI_ConquerorCannon,3,,7000,1000,,25,5,12,10,0,,,,ENERGY,0,,0,6,1,0,4,8,1,1,,800,800,,15,,,"SYSTEM,FIRE_WHEN_INEFFICIENT",,,Halo Dynamics Weapons Industry,,Подавление,,,,,"При продолжительной стрельбе повышает скорострельность до %s и наносимый урон до %s. Когда бонус скорострельности достигает %s, рассеивает %s текущего потока и добавляет %s от этого значения как дополнительный урон к следующему выстрелу. Бонус скорострельности исчезает после паузы в стрельбе.",100%|30%|60%|0.8%|10%,,,,
Conqueror Turbo Cannon,HWI_ConquerorCannon1,3,,7000,1000,,25,5,12,10,0,,,,ENERGY,0,,0,6,1,0,4,8,1,1,,800,800,,15,,,"SYSTEM,FIRE_WHEN_INEFFICIENT",,,Halo Dynamics Weapons Industry,,Подавление,,,,,"При продолжительной стрельбе повышает скорострельность до %s и наносимый урон до %s. Когда бонус скорострельности достигает %s, рассеивает %s текущего потока и добавляет %s от этого значения как дополнительный урон к следующему выстрелу. Бонус скорострельности исчезает после паузы в стрельбе.",100%|30%|60%|0.8%|10%,,,,
Hammer of Humanity,HWI_HammerOfHumanity,3,,200000,1200,,1750,,75,0,0,3,0.2,,ENERGY,1500,,1.75,1,1,,0,0,0,0,,1200,1200,,125,,,"SYSTEM,STRIKE,USE_VS_FRIGATES,DO_NOT_CONSERVE",,,Halo Dynamics Weapons Industry,,Аннигиляция,,,,,Способен непрерывно отслеживать цель.,,,,,
Bury PD Laser,HWI_Bury,3,,100000,450,250,,,0,360,0,,,,ENERGY,0,,0.1,0.03,0.2,0.5,0,0,0,0,100000,,,,,,,"SYSTEM,PD",,,Halo Dynamics Weapons Industry,,ПКО,,,,,,,,,,
Phenomenon,HWI_Phenomenon,3,,13000,1000,,25,100,10,5,30,,,,ENERGY,400,,1,11,,,,,,,,200,150,100,10000,,,"SYSTEM,FIRE_WHEN_INEFFICIENT",,,Halo Dynamics DST,,Подавление,,,,,"Выпускает дуговое облако, постоянно разряжающее молнии по ближайшим целям.",,,,TRUE,
Resonator,HWI_AntiAromr,4,,30000,1000,,300,300,15,12,16,1,0.05,,HIGH_EXPLOSIVE,,,0,31,1,,0,0,0,0,,2000,2000,,2000,,,"SYSTEM,STRIKE,CONSERVE_FOR_ANTI_ARMOR",,,Halo Dynamics DST,,Ослабление,,,,,При попадании снижает %s цели на %s и %s цели на %s на срок до %s секунд. Длительность обратно пропорциональна броне цели и достигает минимума в %s секунд при 2000 брони.,50%|armor strength|25%|maximum damage reduction by armor|30|13,,,,
Disruptor,HWI_Disruptor,4,,30000,1500,,300,300,15,12,16,1,0.05,,ENERGY,,,0,31,1,,0,0,0,0,,175,175,40,2000,,,"SYSTEM,GUIDED_POOR,USE_VS_FRIGATES,DO_NOT_CONSERVE",,,Halo Dynamics DST,,Ослабление,,,,,При попадании снижает скорострельность всего оружия цели на %s и отключает %s и %s до %s сек.,50%|systems|shields|5,,,,
Candle Bloom,HWI_Candlewick,1,,2200,2000,,200,,,15,6,,,,KINETIC,,,0,16,3,1,60,120,100,15,,100,100,15,600,,,"PD,DO_NOT_AIM,DANGEROUS,SYSTEM",,,Halo Dynamics DST,,Ложные цели,,,,,,,,,,
Ball Lightning,HWI_BallLightning,3,,100000,1000,,0,2500,35,15,0,1,,,ENERGY,,,0,5,1,1.5,0,0,0,0,,400,150,4,400,,,"SYSTEM,STRIKE",,,Halo Dynamics DST,,Подавление,,,,,,,,,,
